id,text,isRetweet,isDeleted,device,favorites,retweets,date,isFlagged
261830910733852670,"Based on the ovation last night from the Letterman @Late_Show audience, I believe it will be hard for Obama to throw $5M down the drain....",FALSE,FALSE,Twitter Web Client,53,140,2012-10-26T14:05:28Z,FALSE
261830887061196800,....instead of giving to a wonderful charitable cause.,FALSE,FALSE,Twitter Web Client,15,23,2012-10-26T14:05:22Z,FALSE
261830243923415040,Another great charity that the $5M could go to just a recommendation to the Pres. - the Wounded Warriors represented so well by @TraceAdkins,FALSE,FALSE,Twitter Web Client,89,233,2012-10-26T14:02:49Z,FALSE
261828838185631740,Lots of response that Obama should give the $5M to the families of our great heroes who were murdered in Benghazi.,FALSE,FALSE,Twitter Web Client,128,305,2012-10-26T13:57:14Z,FALSE
261828439059873800,Letterman @Late_Show was great last night. I had a lot of fun. You could see his audience really wanted Obama to take the $ for charity.,FALSE,FALSE,Twitter Web Client,22,68,2012-10-26T13:55:39Z,FALSE
261574435226669060,It is really a shame that Barack Obama may stop $5M from being generously donated to charity all because he refuses to be transparent.,FALSE,FALSE,Twitter Web Client,355,1246,2012-10-25T21:06:19Z,FALSE
261570029114511360,Doing David Letterman @Late_Show tonight at 11:30. 1st nite of Sweeps.Going into the lion's den but I've been there many times before. Enjoy,FALSE,FALSE,Twitter Web Client,106,183,2012-10-25T20:48:49Z,FALSE
261564030613856260,Six days and counting until my offer to Barack Obama expires...,FALSE,FALSE,Twitter Web Client,165,414,2012-10-25T20:24:59Z,FALSE
261561564799328260,"For someone who demanded 20 years of Mitt's tax returns, you would think my offer to donate $5M to charity for his records is an easy go.",FALSE,FALSE,Twitter Web Client,519,1975,2012-10-25T20:15:11Z,FALSE
258607392978268160,...Bad decisions can be devastating.,FALSE,FALSE,Twitter Web Client,112,278,2012-10-17T16:36:21Z,FALSE
261552582504366080,China is primed to continue to rob us and steal our jobs through their exports http://t.co/eShZeqgZ  We need @MittRomney to rein them in.,FALSE,FALSE,Twitter Web Client,51,145,2012-10-25T19:39:29Z,FALSE
261538707075637250,I hope Derek Jeter’s recovery is going well.  He is a very special player and a great guy.  New York loves him. @yankees,FALSE,FALSE,Twitter Web Client,75,198,2012-10-25T18:44:21Z,FALSE
261529446379577340,@politico has really become a laughing stock of good political reporting.,FALSE,FALSE,Twitter Web Client,43,35,2012-10-25T18:07:33Z,FALSE
261527071220699140,What will be the response on Wednesday? If Obama doesn't take the 5 million dollars for charity.,FALSE,FALSE,Facebook,67,226,2012-10-25T17:58:07Z,FALSE
261526641493307400,"@michellemalkin I fully supported McCain but when he lost, hoped Obama would be great for U.S. --- he wasn't.",FALSE,FALSE,Twitter Web Client,37,53,2012-10-25T17:56:24Z,FALSE
261525723469201400,.@Mark_Sanchez shouldn’t be too upset over @EvaLongoria.  He will always do great!,FALSE,FALSE,Twitter Web Client,102,132,2012-10-25T17:52:46Z,FALSE
261512941885603840,I am offering the chance for Barack Obama to redistribute $5M to any charity of his choice.  Everyone wins.  Take the deal.,FALSE,FALSE,Twitter Web Client,211,681,2012-10-25T17:01:58Z,FALSE
261511394367770620,“Our side needs Donald Trump.” -- @AnnCoulter on @seanhannity’s show last night.  Thanks Ann.,FALSE,FALSE,Twitter Web Client,60,124,2012-10-25T16:55:49Z,FALSE
261509456393818100,.@BarbaraJWalters @theviewtv--Why did you choose me as one of the 10 Most Fascinating People of the Year last season (and more than once?),FALSE,FALSE,Twitter Web Client,28,51,2012-10-25T16:48:07Z,FALSE
261509037445754880,".@BarbaraJWalters @theviewtv will apologize to me just like she did when I was right about @Rosie. Besides, I get great ratings on The View.",FALSE,FALSE,Twitter Web Client,37,67,2012-10-25T16:46:27Z,FALSE
261508529662357500,".@BarbaraJWalters @theviewtv  Barbara, unfortunately you've missed the entire point of my announcement--you just don't get it!",FALSE,FALSE,Twitter Web Client,68,90,2012-10-25T16:44:26Z,FALSE
261506691567329280,"Still waiting for an explanation about why @GiulianaRancic &amp, @BillRancic did not name their son Donald.  Unbelievable.",FALSE,FALSE,Twitter Web Client,115,149,2012-10-25T16:37:08Z,FALSE
261504858790707200,"Miss Universe 2012 Pageant will be airing live on @nbc &amp, @Telemundo december 19th. Open invite stands for Robert Pattinson.",FALSE,FALSE,Twitter Web Client,752,865,2012-10-25T16:29:51Z,FALSE
261504170660614140,"Excited to announce that @GiulianaRancic &amp, @BravoAndy will be hosting the 2012 Miss Universe Pageant. Great ratings for Miss Universe.",FALSE,FALSE,Twitter Web Client,39,65,2012-10-25T16:27:07Z,FALSE
261501761049747460,How does @michellemalkin get a conservative platform? She is a dummy--just look at her past.,FALSE,FALSE,Twitter Web Client,301,345,2012-10-25T16:17:32Z,FALSE
261496865835581440,I am happy to have started #ObamasFavoriteCharity. Really enjoying reading everyone's tweets.,FALSE,FALSE,Twitter Web Client,62,110,2012-10-25T15:58:05Z,FALSE
261496596536102900,"My @gretawire interview discussing my $5M charitable offer to Obama, his lack of transparency &amp, my tremendous support http://t.co/vWcygF7f",FALSE,FALSE,Twitter Web Client,24,75,2012-10-25T15:57:01Z,FALSE
261224390719590400,Glad to hear North Carolina is solid for @MittRomney.  It started trending for Mitt solidly after my speech at the @NCGOP convention.,FALSE,FALSE,Twitter Web Client,197,380,2012-10-24T21:55:22Z,FALSE
261222952010395650,"In light the Benghazi emails released last night, it is apparent that Obama has no problem lying to the American public...",FALSE,FALSE,Twitter Web Client,316,1178,2012-10-24T21:49:39Z,FALSE
261222827871567870,"... By releasing his records, he can come clean with the American people and have $5 million go to a charity.",FALSE,FALSE,Twitter Web Client,128,442,2012-10-24T21:49:10Z,FALSE
261221579399245820,Obama has no problem leaking national security secrets.  Why can't he release his records?  Especially when $5M is going to charity.,FALSE,FALSE,Twitter Web Client,612,1723,2012-10-24T21:44:12Z,FALSE
261221279728824320,I am happy to donate $5 million to a charity Barack Obama chooses.  All I am asking is that he is transparent with the American people,FALSE,FALSE,Twitter Web Client,269,913,2012-10-24T21:43:01Z,FALSE
261220234470502400,I just learned that @politico has no credibility--total phonies that don't report the truth. A puppet of Obama?,FALSE,FALSE,Twitter Web Client,85,220,2012-10-24T21:38:51Z,FALSE
261218528206667780,Glad to hear @seanhannity supports my offer to Obama.  As Sean says “it is an easy $5 million to charity.  What does Obama have to lose?”,FALSE,FALSE,Twitter Web Client,238,776,2012-10-24T21:32:04Z,FALSE
2.6121821850345882e+017,"Third rate @politico took every negative tweet or response they could find &amp, put it out--when in fact the response is incredibly positive.",FALSE,FALSE,Twitter Web Client,53,121,2012-10-24T21:30:51Z,FALSE
2.6121715731938918e+017,"My offer to Obama is about transparency. In 2008, American people were sold on hope and change. This our last chance to get the full record.",FALSE,FALSE,Twitter Web Client,132,390,2012-10-24T21:26:38Z,FALSE
261192751935279100,"Virtually all Presidents and candidates including John McCain, Bill Clinton, George H.W. Bush, and George W. Bush... http://t.co/V6VJbfzt",FALSE,FALSE,Facebook,84,190,2012-10-24T19:49:39Z,FALSE
261147459739336700,The response has been fantastic--- actually overwhelming! Thank you!,FALSE,FALSE,Facebook,354,326,2012-10-24T16:49:40Z,FALSE
261138885466267650,"As stated, here is the press release. http://t.co/fJNq2IJW",FALSE,FALSE,Facebook,577,1914,2012-10-24T16:15:36Z,FALSE
261135442034950140,"You have all been waiting-- the response has been amazing! Watch my announcement now, press release to follow at 12:15. http://t.co/fXrjjtDP",FALSE,FALSE,Twitter Web Client,1278,4681,2012-10-24T16:01:55Z,FALSE
261094759320408060,All predictions re: my 12 o'clock release are totally incorrect.  Stay tuned!,FALSE,FALSE,Twitter Web Client,304,746,2012-10-24T13:20:16Z,FALSE
260850671576829950,This is not a media event or about Donald J. Trump--- this is about the United States of America. I will be... http://t.co/RXTnZI1o,FALSE,FALSE,Facebook,152,289,2012-10-23T21:10:21Z,FALSE
260850401874681860,This is not a media event or about Donald J. Trump--- this is about the United States of America. I will be (cont) http://t.co/Vk0JPAb5,FALSE,FALSE,TwitLonger Beta,64,142,2012-10-23T21:09:16Z,FALSE
260843650844618750,If you like having the world collapse and being told America is leading from behind--vote Obama.,FALSE,FALSE,Twitter Web Client,367,1493,2012-10-23T20:42:27Z,FALSE
260843113231306750,"No wonder @BBC is in such big trouble &amp, boss was just fired--they are lost.",FALSE,FALSE,Twitter Web Client,19,62,2012-10-23T20:40:19Z,FALSE
260842893772738560,".@BBC should never have played that piece of garbage documentary--&amp, yet the phones are ringing off the hook to play the course.",FALSE,FALSE,Twitter Web Client,17,62,2012-10-23T20:39:26Z,FALSE
260831202452328450,.@bobschieffer did an excellent job as debate moderator last night. I only wish Mitt was more aggressive!,FALSE,FALSE,Twitter Web Client,83,109,2012-10-23T19:52:59Z,FALSE
2.6080734507081318e+017,Barack Obama said absolutely not 3 times before he agreed to go after Bin Laden--- now he wants all of the credit!,FALSE,FALSE,Twitter Web Client,199,732,2012-10-23T18:18:11Z,FALSE
260805521542619140,My announcement is tomorrow!,FALSE,FALSE,Twitter Web Client,188,423,2012-10-23T18:10:56Z,FALSE
260805179161575420,Tomorrow I will be tweeting on only one subject!,FALSE,FALSE,Twitter Web Client,161,258,2012-10-23T18:09:34Z,FALSE
260790972236038140,China will never go to war with us because if they won they would only take over property they already own!,FALSE,FALSE,Twitter Web Client,282,983,2012-10-23T17:13:07Z,FALSE
260785324421152770,"Mitt Romney must start congratulating the Navy Seals and military on Bin Laden’s killing, not the President.",FALSE,FALSE,Twitter Web Client,355,612,2012-10-23T16:50:41Z,FALSE
260783119853056e3,.@MittRomney should have been more aggressive last night. Yet some polls have him winning the debate.,FALSE,FALSE,Twitter Web Client,57,116,2012-10-23T16:41:55Z,FALSE
260781473760686080,"My @SquawkCNBC interview discussing last night’s presidential debate, my stock picks and tomorrow’s big announcement http://t.co/JwUXpmeP",FALSE,FALSE,Twitter Web Client,26,59,2012-10-23T16:35:23Z,FALSE
260775748900618240,"The military and Navy Seals should be given more credit for Bin Laden's death, not Obama, who works hard to take (cont) http://t.co/Awn3F7tS",FALSE,FALSE,TwitLonger Beta,189,429,2012-10-23T16:12:38Z,FALSE
260763980451180540,Doesn't the US have better things to do than to destroy an American hero for the world to see? Now other (cont) http://t.co/UrrYw3uF,FALSE,FALSE,TwitLonger Beta,54,129,2012-10-23T15:25:52Z,FALSE
260762059246022660,"Lance Armstrong fought for 7 years &amp, then just ran out of energy. Very sad story--although they caught him red handed.He definitely cheated!",FALSE,FALSE,Twitter Web Client,43,108,2012-10-23T15:18:14Z,FALSE
260744683075035140,"No matter what happens in the election, @davidaxelrod deserves a lot of credit. He has kept Obama in it, even with his terrible record.",FALSE,FALSE,Twitter Web Client,27,96,2012-10-23T14:09:11Z,FALSE
260734729341530100,"I always said that @lancearmstrong had to keep fighting the charges. By stopping, he gave his enemies an opening.",FALSE,FALSE,Twitter Web Client,69,230,2012-10-23T13:29:38Z,FALSE
260726937352290300,70% of the Chinese say they are better off than they were 4 years ago http://t.co/pVppYf8l  At least someone has done well under Obama.,FALSE,FALSE,Twitter Web Client,333,1733,2012-10-23T12:58:40Z,FALSE
260700788563795970,The debate was pretty even but I thought Mitt should have been much more aggressive on Obama's failed foreign policy-- and I mean much more.,FALSE,FALSE,Twitter Web Client,122,260,2012-10-23T11:14:46Z,FALSE
260700414381547520,Debate was somewhat hard to watch last night. Viewership will be way down.,FALSE,FALSE,Twitter Web Client,28,59,2012-10-23T11:13:17Z,FALSE
260700264909135870,I will be doing @SquawkCNBC at 7:30.,FALSE,FALSE,Twitter Web Client,7,17,2012-10-23T11:12:41Z,FALSE
260549166776852480,Stop congratulating Obama for killing Bin Laden. The Navy Seals killed Bin Laden. #debate,FALSE,FALSE,Twitter Web Client,12186,23385,2012-10-23T01:12:16Z,FALSE
260548584582287360,".@MittRomney looks much calmer, and Obama should stop nodding his head backwards and forward.",FALSE,FALSE,Twitter Web Client,316,788,2012-10-23T01:09:57Z,FALSE
260546105601830900,Bob Schieffer will do a great job tonight. Always treated me fairly.,FALSE,FALSE,Twitter Web Client,89,124,2012-10-23T01:00:06Z,FALSE
260535782324981760,"Well this is it, the final debate- let's see how it goes. I'll be tweeting live.",FALSE,FALSE,Twitter Web Client,231,206,2012-10-23T00:19:05Z,FALSE
260494546318807040,Former Obama White House economic adviser @Austan_Goolsbee gave his old boss a 'C' on the economy http://t.co/6rzfGjMM  Pretty generous!,FALSE,FALSE,Twitter Web Client,22,144,2012-10-22T21:35:14Z,FALSE
260490972465598460,Why don't we ask the Navy SEALs who killed Bin Laden? They don't seem to be happy with Obama claiming credit. All he did is say O.K.,FALSE,FALSE,Twitter Web Client,1336,1966,2012-10-22T21:21:02Z,FALSE
260488335003377660,I look forward to @MittRomney hitting Obama hard tonight for lying about Benghazi. CIA told Obama it was a terrorist attack after 24 hrs.,FALSE,FALSE,Twitter Web Client,129,525,2012-10-22T21:10:33Z,FALSE
260487521430040580,Everybody is asking about my announcement this Wednesday concerning Barack Obama---just wait and see!,FALSE,FALSE,Twitter Web Client,169,544,2012-10-22T21:07:19Z,FALSE
260482827458592770,"Everyone knows I am right that Robert Pattinson should dump Kristen Stewart. In a couple of years, he will thank me. Be smart, Robert.",FALSE,FALSE,Twitter Web Client,67279,55692,2012-10-22T20:48:40Z,FALSE
260482423668740100,"Obama is an easy target on foreign policy.@MittRomney has many openings to attack, especially when Obama starts bragging about Bin Laden.",FALSE,FALSE,Twitter Web Client,44,202,2012-10-22T20:47:03Z,FALSE
260475529646456830,Obama planted that @nytimes story on Iran so it will be discussed in tonight's debate. He wants Libya and China off the table.,FALSE,FALSE,Twitter Web Client,73,409,2012-10-22T20:19:40Z,FALSE
260468137919660030,The brass in #TRUMP Tower's atrium is polished twice a month like clockwork. I keep the atrium impeccable. Key to its success!,FALSE,FALSE,Twitter Web Client,54,112,2012-10-22T19:50:18Z,FALSE
260462708414103550,".@Toure I felt very sorry for you during your meltdown on @PiersMorgan. He drove you insane but, of course, Piers is a lot smarter than you",FALSE,FALSE,Twitter Web Client,42,112,2012-10-22T19:28:43Z,FALSE
260456759183945730,My son Don and his wife Vanessa just had a beautiful baby boy named Spencer Frederick --very thrilling.,FALSE,FALSE,Twitter Web Client,134,111,2012-10-22T19:05:05Z,FALSE
260426687303532540,I wish tonight's debate would cover more than foreign policy.,FALSE,FALSE,Twitter Web Client,63,151,2012-10-22T17:05:35Z,FALSE
260421157201784830,Don't let Obama play the Iran card in order to start a war in order to get elected--be careful Republicans!,FALSE,FALSE,Twitter Web Client,8398,10736,2012-10-22T16:43:36Z,FALSE
260417626663182340,".@Toure, when you are fired from MSNBC for your bad ratings and racist coverage, stop by and say hello.",FALSE,FALSE,Twitter Web Client,96,175,2012-10-22T16:29:35Z,FALSE
260415099452416e3,Autism rates through the roof--why doesn't the Obama administration do something about doctor-inflicted autism. We lose nothing to try.,FALSE,FALSE,Twitter Web Client,2367,1563,2012-10-22T16:19:32Z,FALSE
260412905361657860,"Lots of autism and vaccine response. Stop these massive doses immediately. Go back to single, spread out shots! What do we have to lose.",FALSE,FALSE,Twitter Web Client,698,626,2012-10-22T16:10:49Z,FALSE
260398555813015550,Stay tuned for my big Obama announcement--- probably on Wednesday.,FALSE,FALSE,Twitter Web Client,115,396,2012-10-22T15:13:48Z,FALSE
260392425552482300,People are going crazy with my comments on Diet Coke (soda). Let's face it--this stuff just doesn't work. It makes you hungry.,FALSE,FALSE,Twitter Web Client,3640,2609,2012-10-22T14:49:26Z,FALSE
260389201638481920,"Obama should stop talking about wind turbines--they are a disaster for a country or community &amp, are very expensive &amp, unreliable.",FALSE,FALSE,Twitter Web Client,71,205,2012-10-22T14:36:38Z,FALSE
260386320331980800,I will be live tweeting during the debate tonight.,FALSE,FALSE,Twitter Web Client,347,234,2012-10-22T14:25:11Z,FALSE
260385497887698940,"Derek, get well soon, the @Yankees need youl.",FALSE,FALSE,Twitter Web Client,29,89,2012-10-22T14:21:55Z,FALSE
2.6038369194620518e+017,Gas prices are at crazy levels--fire Obama!,FALSE,FALSE,Twitter Web Client,6071,5435,2012-10-22T14:14:44Z,FALSE
260147412440604670,Don Butler and executives are doing a great job at @Cadillac--- the cars are fantastic.,FALSE,FALSE,Twitter Web Client,43,123,2012-10-21T22:35:51Z,FALSE
260072531996856320,The biggest problem with A-Rod is he is bad for the chemistry of the Yankees--- he must go.,FALSE,FALSE,Twitter Web Client,60,170,2012-10-21T17:38:18Z,FALSE
260029154127392770,Fort Hood shooting should be declared a terror attack. Respect the wounded and dead.,FALSE,FALSE,Twitter Web Client,182,597,2012-10-21T14:45:56Z,FALSE
259812692792057860,Good luck to Derek on his operation. I know it will be a success--- he is a great champion.,FALSE,FALSE,Twitter Web Client,37,141,2012-10-21T00:25:47Z,FALSE
259812415385006080,Derek must move back into one of my buildings immediately. It will be lucky for him like in past.,FALSE,FALSE,Twitter Web Client,46,116,2012-10-21T00:24:41Z,FALSE
259812289509732350,Derek Jeter broke ankle one day after he sold his apartment in Trump World Tower.,FALSE,FALSE,Twitter Web Client,973,1202,2012-10-21T00:24:11Z,FALSE
259391524201193470,7.8% unemployment number is a complete fraud as evidenced by the jobless claims number released yesterday.Real unemployment is at least 15%,FALSE,FALSE,Twitter Web Client,220,1196,2012-10-19T20:32:13Z,FALSE
259391157677719550,.@MittRomney's @RNC convention came in over $3M under budget.  Barack’s @DNC convention is over $10M in debt.  What a surprise!,FALSE,FALSE,Twitter Web Client,297,2264,2012-10-19T20:30:45Z,FALSE
259389929979793400,"Can't wait for @VanityFair to fold which, under Graydon Carter, will be sooner rather than later.",FALSE,FALSE,Twitter Web Client,47,71,2012-10-19T20:25:53Z,FALSE
259389710697365500,".@VanityFair's terrible piece on Mitt's faith is a new low, even for them.",FALSE,FALSE,Twitter Web Client,34,155,2012-10-19T20:25:00Z,FALSE
259388402875633660,Follow @MELANIATRUMP's jewelry line on @QVC site http://t.co/piYd3HTt,FALSE,FALSE,Twitter Web Client,10,22,2012-10-19T20:19:49Z,FALSE
2.5938793707303322e+017,"Rev. @BillyGraham is a great man and so is his son, Franklin Graham.",FALSE,FALSE,Twitter Web Client,118,234,2012-10-19T20:17:58Z,FALSE
259387725818503170,Rev.@BillyGraham is doing tremendous work this election cycle educating the Christian community on @MittRomney.,FALSE,FALSE,Twitter Web Client,60,254,2012-10-19T20:17:07Z,FALSE
259380900893188100,Both Barack and @MittRomney were excellent at the Al Smith dinner last night!,FALSE,FALSE,Twitter Web Client,51,105,2012-10-19T19:50:00Z,FALSE
259380364252954620,A lot of the @Yankees should be ashamed of their play in the post season. They are lucky they don't have to deal with George Steinbrenner.,FALSE,FALSE,Twitter Web Client,602,886,2012-10-19T19:47:52Z,FALSE
259377775448838140,I hope @boyscouts of America handle their problems a lot better than the board at Penn State did. You can't do any worse!,FALSE,FALSE,Twitter Web Client,54,147,2012-10-19T19:37:35Z,FALSE
259377113994510340,"@rginn_1 Toledo is a great place--I've been there &amp, worked in Cincinnati for 2 years--I love Ohio.",FALSE,FALSE,Twitter Web Client,3,10,2012-10-19T19:34:57Z,FALSE
259376717318205440,@RickyTheBitch @ladygaga I think Gaga is great--her 1st major appearance at my Miss Universe Pageant in Vietnam/6 yrs ago Should give me 25%,FALSE,FALSE,Twitter Web Client,274,337,2012-10-19T19:33:23Z,FALSE
259374491107483650,Newly released NH poll has @MittRomney with a 1 point lead. Mitt will pull away next week.,FALSE,FALSE,Twitter Web Client,49,191,2012-10-19T19:24:32Z,FALSE
259372736730787840,Maybe Derek Jeter should ask A-Rod about renting his apartment next year. Very soon A-Rod won't need a place in NYC.,FALSE,FALSE,Twitter Web Client,30,161,2012-10-19T19:17:34Z,FALSE
259372224933425150,Yes--I will be live tweeting during the final debate this coming Monday.,FALSE,FALSE,Twitter Web Client,98,145,2012-10-19T19:15:31Z,FALSE
2.5936754319675802e+017,"@stu120 No, sadly, not even close!",FALSE,FALSE,Twitter Web Client,120,65,2012-10-19T18:56:55Z,FALSE
259355644677726200,My interview with @IngrahamAngle discussing the real unemployment number and how the 7.8% number is a fraud http://t.co/TgYWt4my,FALSE,FALSE,Twitter Web Client,29,95,2012-10-19T18:09:38Z,FALSE
259355082456449020,.@katyperry is no bargain but I don't like John Mayer--he dates and tells--be careful Katy (just watch!).,FALSE,FALSE,Twitter Web Client,2477,2168,2012-10-19T18:07:24Z,FALSE
259354012594356220,Some of you were asking about the All-Star line-up for Celebrity Apprentice http://t.co/hvnHHs6G,FALSE,FALSE,Twitter Web Client,8,31,2012-10-19T18:03:09Z,FALSE
259339505998376960,"So many tweets &amp, stories on Stewart/Pattinson Look, it doesn't matter-- the relationship will never be the same. It is permanently broken.",FALSE,FALSE,Twitter Web Client,3377,3207,2012-10-19T17:05:31Z,FALSE
259338233345875970,"@D_Hastie @lancearmstrong  No, I said U.S. destroyed a once American icon",FALSE,FALSE,Twitter Web Client,0,4,2012-10-19T17:00:27Z,FALSE
2.5933430909213082e+017,"Congratulations to Bernie Marcus &amp, Herman Cain @JobCreatorsUSA on the #TruthTour2012--All employers need to check this out!",FALSE,FALSE,Twitter Web Client,18,82,2012-10-19T16:44:52Z,FALSE
259334087788068860,"For the truth about job creation in America go to http://t.co/rc7isiPh  A great site for employers to get the tools &amp, information they need!",FALSE,FALSE,Twitter Web Client,26,69,2012-10-19T16:43:59Z,FALSE
259333171584303100,.@lancearmstrong really blew it--went down in flames--too bad!,FALSE,FALSE,Twitter Web Client,17,83,2012-10-19T16:40:20Z,FALSE
259332966143098880,I guess they don’t have freedom of the press in Scotland. We created this ad and the ASA would not allow us to (cont) http://t.co/osKS2X87,FALSE,FALSE,TwitLonger Beta,11,36,2012-10-19T16:39:31Z,FALSE
259332635631968260,Why would Ohio listen to Bruce Springsteen reading his lines? Be careful or I will go to Ohio and @MittRomney will win it!,FALSE,FALSE,Twitter Web Client,59,187,2012-10-19T16:38:13Z,FALSE
259330447757152260,@JakfromBk Thanks!,FALSE,FALSE,Twitter Web Client,1,6,2012-10-19T16:29:31Z,FALSE
259330099097268220,"@MisterJoe49 @Yankees I agree, but their careers weren't fueled by drugs.",FALSE,FALSE,Twitter Web Client,7,9,2012-10-19T16:28:08Z,FALSE
2.5932485962303078e+017,.@MittRomney did a great job last night. Watch the clip! http://t.co/a1muA6zj,FALSE,FALSE,Twitter Web Client,67,160,2012-10-19T16:07:19Z,FALSE
259321394029023230,@evaemery Never give up. You have what it takes.,FALSE,FALSE,Twitter Web Client,0,4,2012-10-19T15:53:32Z,FALSE
259319786549440500,Great decision by Donald Graham @Newsweek to sell. I'll now have to take my newsweek covers off the wall.,FALSE,FALSE,Twitter Web Client,4,22,2012-10-19T15:47:09Z,FALSE
2.5931955754043802e+017,"With Barry Diller &amp, Tina Brown in charge, did anyone doubt that @Newsweek would be a massive failure?",FALSE,FALSE,Twitter Web Client,14,36,2012-10-19T15:46:15Z,FALSE
259319193172852740,It is a great honor to have helped the community so much. http://t.co/ZC0boYWu,FALSE,FALSE,Twitter Web Client,10,26,2012-10-19T15:44:48Z,FALSE
259315725171298300,Something really bad happened to the @Yankees psyche--much like our President!,FALSE,FALSE,Twitter Web Client,3752,5022,2012-10-19T15:31:01Z,FALSE
259315482837004300,.@Yankees should get rid of A-Rod ASAP--I can't watch this guy anymore!,FALSE,FALSE,Twitter Web Client,62,187,2012-10-19T15:30:03Z,FALSE
259304509363351550,.@evaemery Thanks--you sound great!,FALSE,FALSE,Twitter Web Client,2,8,2012-10-19T14:46:27Z,FALSE
259299250310111230,@Rosie @realDonaldTrump  Thanks for the info Rosie--get well.,FALSE,FALSE,Twitter Web Client,87,52,2012-10-19T14:25:33Z,FALSE
259291974887145470,I'll be making a major announcement on President Obama next week--stay tuned!,FALSE,FALSE,Twitter Web Client,201,670,2012-10-19T13:56:38Z,FALSE
259288723848564740,Can't believe we are less than three weeks away from the election. Time certainly flies!,FALSE,FALSE,Twitter Web Client,49,112,2012-10-19T13:43:43Z,FALSE
259054190045835260,The Yankees are absolutely terrible--- what happened to this team?,FALSE,FALSE,Twitter Web Client,6483,6078,2012-10-18T22:11:46Z,FALSE
259038410432446460,@gastronome2  I love India!,FALSE,FALSE,Twitter Web Client,1374,1546,2012-10-18T21:09:04Z,FALSE
259037716283535360,Hey @Rosie--how is your recovery going? I hope you are doing well so we can start fighting again soon!,FALSE,FALSE,Twitter Web Client,497,400,2012-10-18T21:06:18Z,FALSE
259035953161715700,"@waycooljr37 @Nationals Bob Kraft &amp, Coach Bill are far too smart!",FALSE,FALSE,Twitter Web Client,236,69,2012-10-18T20:59:18Z,FALSE
259035636907012100,@YouthPastorDarr @seanhannity @megynkelly @JohnCena Good luck!,FALSE,FALSE,Twitter Web Client,0,5,2012-10-18T20:58:03Z,FALSE
259035420510273540,"@toddulu @Nationals I hope that's the reason--otherwise, just plain stupid.",FALSE,FALSE,Twitter Web Client,42,17,2012-10-18T20:57:11Z,FALSE
259035050602020860,@donmarie16  A total professional.,FALSE,FALSE,Twitter Web Client,141,54,2012-10-18T20:55:43Z,FALSE
259034697148010500,"@CalumSpence Greatly appreciated, thanks.",FALSE,FALSE,Twitter Web Client,2,5,2012-10-18T20:54:19Z,FALSE
259034241357213700,@Morali_Arch Great to meet you also.,FALSE,FALSE,Twitter Web Client,1,5,2012-10-18T20:52:30Z,FALSE
259032248697905150,"@NeanderthalMan1 @MittRomney  I was referring, of course, to Bill Clinton's statement on the economy.",FALSE,FALSE,Twitter Web Client,1,5,2012-10-18T20:44:35Z,FALSE
2.5903163838052762e+017,@crazymom28 I have a friend that wants to meet your sister.,FALSE,FALSE,Twitter Web Client,6084,5983,2012-10-18T20:42:09Z,FALSE
259030677880721400,My Trump Home Mattress Collection by Serta is setting records--they are really phenomenal. You can order them at http://t.co/oeCVxEGZ,FALSE,FALSE,Twitter Web Client,225,262,2012-10-18T20:38:20Z,FALSE
259027449445232640,The last time I visited China I couldn't believe all the construction. You can go up with a project in a week--no red tape.,FALSE,FALSE,Twitter Web Client,23,113,2012-10-18T20:25:31Z,FALSE
259019547007393800,It's Thursday. How much money did Barack Obama waste today on crony green energy projects?,FALSE,FALSE,Twitter Web Client,129,330,2012-10-18T19:54:07Z,FALSE
259012383824039940,"Clinton commented in Ohio today that @MittRomney is right, the economy has not been fixed under Obama.I always said Bill was an honest man.",FALSE,FALSE,Twitter Web Client,242,936,2012-10-18T19:25:39Z,FALSE
259010855616790530,"When Strasburg leaves @Nationals for another team for more money, will Washington still like the decision to shut him down for his good?",FALSE,FALSE,Twitter Web Client,2036,1908,2012-10-18T19:19:34Z,FALSE
258373635822215170,Why has Obama let China and others take our jobs?,FALSE,FALSE,Twitter Web Client,131,544,2012-10-17T01:07:29Z,FALSE
259008783433469950,Bad sign for Obama's campaign now publicly admitting they are focused on 4 states. Their internals must be horrendous.,FALSE,FALSE,Twitter Web Client,98,326,2012-10-18T19:11:20Z,FALSE
258991575416307700,"While the next season of @CelebApprentice is packed w/ All Stars, ours fans will be happy to see @Joan_Rivers in the board room.She is back!",FALSE,FALSE,Twitter Web Client,18,27,2012-10-18T18:02:58Z,FALSE
258990675863941120,Derek Jeter @yankees wants to rent an apartment. Derek--only in a Trump building--Trump is lucky for you.,FALSE,FALSE,Twitter Web Client,19,41,2012-10-18T17:59:23Z,FALSE
293735865245642750,@TorresTerrell @BarackObama  Thanks!,FALSE,FALSE,Twitter Web Client,4,0,2013-01-22T15:04:22Z,FALSE
2.5897114493636198e+017,"Now there is talk of A-Rod being shipped to @Marlins. If A-Rod is not a @yankee next year, the fans will be happy.",FALSE,FALSE,Twitter Web Client,25,100,2012-10-18T16:41:47Z,FALSE
258970589853786100,"I think the @yankees will win today. Unlike A-Rod, CC is good under pressure. I hope A-Rod plays, however.",FALSE,FALSE,Twitter Web Client,157,213,2012-10-18T16:39:34Z,FALSE
